ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,TotalSpent,TotalPurchases,TotalChildren,TotalCampaignsAccepted,CustomerTenureDays,CLV,IncomeGroup,AgeGroup,CustomerSegment,CustomerSegmentLabel
9635,1983,Master,Married,35876.0,0,0,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,3,11,0,42,129,7,0,0,4191,11.242483894058697,Lower-Mid,40-50,2,Potential
2173,1952,Graduation,Widowed,40049.0,0,1,2013-10-16,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,73,32,4,1,0,4377,2.670322138450994,Lower-Mid,60+,2,Potential
942,1982,Graduation,Single,39660.0,1,0,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,3,11,1,43,299,11,1,0,4811,22.70001039284972,Lower-Mid,40-50,2,Potential
9386,1962,Graduation,Married,50127.0,0,1,2014-05-29,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,3,11,0,63,320,12,1,1,4152,28.15028901734104,Mid,60+,0,Champions
5510,1977,Master,Married,43263.0,0,1,2012-11-21,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,3,11,0,48,441,13,1,0,4706,34.22763493412665,Lower-Mid,40-50,2,Potential
873,1949,Master,Married,62845.0,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,1,76,1178,17,2,1,4757,90.44870716838344,Mid,60+,3,Lost
2253,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,35,85,5,0,0,4619,6.721422385797792,Low,30-40,2,Potential
5181,1982,Basic,Single,24367.0,1,0,2013-03-20,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,43,24,3,1,0,4587,1.9110529758011772,Low,40-50,0,Champions
979,1975,Graduation,Single,33249.0,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,50,112,6,1,0,4615,8.864138678223187,Lower-Mid,40-50,2,Potential
10390,1959,2n Cycle,Married,26887.0,0,1,2013-02-10,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,3,11,0,66,30,4,1,0,4625,2.369189189189189,Low,60+,2,Potential
4698,1983,PhD,Married,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,42,410,14,0,0,4495,33.315350389321466,Mid,40-50,2,Potential
7793,1976,Graduation,Married,62061.0,0,1,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,3,11,0,49,800,21,1,1,4423,66.06375763056748,Mid,40-50,3,Lost
1745,1962,PhD,Divorced,85696.0,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,63,1313,19,0,0,4543,105.56311908430553,Upper-Mid,60+,1,At Risk
10590,1956,PhD,Married,76542.0,0,0,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,3,11,0,69,1483,22,0,0,4577,118.34514966135022,Upper-Mid,60+,1,At Risk
5080,1993,Graduation,Single,70515.0,0,0,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,3,11,1,32,1258,16,0,0,4372,105.09709515096067,Mid,30-40,3,Lost
8369,1987,Graduation,Married,18227.0,1,0,2012-11-08,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,3,11,0,38,28,3,1,0,4719,2.1671964399237127,Low,30-40,2,Potential
5232,1965,Graduation,Married,69139.0,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0,60,227,10,1,0,4274,19.39909920449228,Mid,50-60,2,Potential
2407,1982,Graduation,Married,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,43,1555,19,0,1,4718,120.38231242051717,Mid,40-50,3,Lost
3834,1962,Graduation,Single,69627.0,0,1,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,3,11,0,63,861,21,1,0,4590,68.51421568627451,Mid,60+,3,Lost
7912,1978,Graduation,Married,38136.0,1,0,2013-04-22,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,3,11,0,47,103,6,1,1,4554,8.261034255599473,Lower-Mid,40-50,0,Champions
7712,1946,PhD,Single,62159.0,0,0,2014-04-28,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,3,11,0,79,634,18,0,0,4183,55.35943103036099,Mid,60+,1,At Risk
1065,1963,Graduation,Single,80695.0,0,0,2013-12-29,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,3,11,0,62,1918,18,0,0,4303,162.80490355565885,Upper-Mid,60+,1,At Risk
7275,1971,Master,Single,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,54,131,7,2,0,4389,10.901742993848258,Lower-Mid,50-60,2,Potential
1343,1968,Graduation,Married,58554.0,1,1,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,3,11,0,57,586,16,2,0,4762,44.946766064678705,Mid,50-60,1,At Risk
1384,1992,Basic,Married,17256.0,1,0,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,3,11,0,33,62,5,1,1,4339,5.219059691173081,Low,30-40,2,Potential
9967,1974,Graduation,Divorced,53034.0,1,1,2013-05-30,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,3,11,0,51,447,14,2,0,4516,36.152956155890166,Mid,50-60,2,Potential
6181,1950,2n Cycle,Married,52203.0,0,0,2012-07-31,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,3,11,0,75,939,26,0,0,4819,71.17031541813654,Mid,60+,3,Lost
10507,1977,2n Cycle,Divorced,59601.0,0,1,2013-07-25,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,3,11,0,48,797,11,1,1,4460,65.27001121076233,Mid,40-50,2,Potential
2674,1958,Master,Single,75154.0,0,1,2012-09-04,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,3,11,1,67,1143,15,1,0,4784,87.26604306020067,Upper-Mid,60+,1,At Risk
2698,1976,Graduation,Single,47025.0,0,1,2013-11-07,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,3,11,0,49,415,14,1,0,4355,34.805683122847306,Lower-Mid,40-50,0,Champions
3231,1973,Graduation,Married,37971.0,1,0,2013-11-25,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,52,30,4,1,0,4337,2.526516024902006,Lower-Mid,50-60,0,Champions
4096,1968,Master,Divorced,41335.0,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,57,187,9,1,0,4306,15.861994890849976,Lower-Mid,50-60,2,Potential
10476,1958,Graduation,Married,67267.0,0,1,2014-05-13,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,3,11,0,67,251,10,1,0,4168,21.995621401151634,Mid,60+,2,Potential
5948,1975,Graduation,Single,57338.0,0,1,2014-04-29,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,3,11,0,50,237,10,1,0,4182,20.699246771879483,Mid,40-50,0,Champions
9140,1960,2n Cycle,Married,50523.0,1,1,2013-12-25,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,3,11,0,65,91,6,2,0,4307,7.717146505688413,Mid,60+,0,Champions
10258,1965,Master,Single,35791.0,2,1,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,60,35,4,3,0,4540,2.8158039647577096,Lower-Mid,50-60,0,Champions
5675,1960,PhD,Divorced,50611.0,0,1,2012-10-04,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,0,65,493,16,1,1,4754,37.8772086663862,Mid,60+,1,At Risk
4743,1969,PhD,Married,56242.0,0,1,2013-03-03,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,3,11,0,56,971,23,1,0,4604,77.03252606429191,Mid,50-60,1,At Risk
8805,1960,Graduation,Single,48904.0,0,1,2012-12-02,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0,65,371,13,1,0,4695,28.86214057507987,Lower-Mid,60+,2,Potential
1542,1975,Graduation,Single,56243.0,1,2,2013-12-30,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,3,11,0,50,396,14,3,0,4302,33.62133891213389,Mid,40-50,2,Potential
6770,1985,Graduation,Married,21355.0,1,0,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,3,11,1,40,68,5,1,1,4434,5.60148849797023,Low,30-40,2,Potential
8773,1971,Master,Married,57420.0,0,1,2013-06-25,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,3,11,0,54,322,12,1,1,4490,26.193875278396433,Mid,50-60,2,Potential
10475,1970,Master,Married,51381.5,0,1,2013-04-01,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,3,11,0,55,317,12,1,0,4575,25.308032786885246,Mid,50-60,2,Potential
10420,1955,Master,Divorced,46390.0,0,1,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,3,11,0,70,222,9,1,0,4176,19.417025862068964,Lower-Mid,60+,0,Champions
7514,1956,2n Cycle,Married,54342.0,1,1,2013-07-03,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,3,11,0,69,177,8,2,0,4482,14.424196787148595,Mid,60+,0,Champions
2902,1958,Graduation,Married,51381.5,1,1,2012-09-03,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0,67,45,4,2,0,4785,3.434952978056426,Mid,60+,0,Champions
4345,1964,2n Cycle,Single,51381.5,1,1,2014-01-12,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,61,21,3,2,0,4289,1.788353928654698,Mid,60+,0,Champions
793,1973,Graduation,Married,20895.0,1,0,2012-10-06,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,3,11,0,52,45,5,1,0,4752,3.4588068181818183,Low,50-60,2,Potential
10909,1948,Graduation,Married,92344.0,0,0,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,3,11,0,77,1899,20,0,2,4286,161.83148623425103,Upper-Mid,60+,3,Lost
3769,1972,PhD,Married,51381.5,1,0,2014-03-02,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,53,42,4,1,0,4240,3.6180424528301884,Mid,50-60,2,Potential
8702,1976,2n Cycle,Married,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,49,22,4,2,0,4434,1.8122462787550746,Low,40-50,2,Potential
4791,1980,Graduation,Married,44964.0,1,1,2012-12-16,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,45,41,4,2,0,4681,3.1991561632129883,Lower-Mid,40-50,2,Potential
2963,1979,Graduation,Married,75507.0,0,0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,46,1440,20,0,0,4179,125.8578607322326,Upper-Mid,40-50,1,At Risk
8216,1972,Master,Married,53761.0,1,1,2013-10-11,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,3,11,0,53,325,11,2,0,4382,27.08951392058421,Mid,50-60,2,Potential
8140,1973,Graduation,Married,22682.0,1,0,2013-10-03,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,3,11,0,52,95,7,1,0,4390,7.904043280182232,Low,50-60,0,Champions
10146,1972,PhD,Married,38887.0,1,0,2014-03-02,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,53,42,4,1,0,4240,3.6180424528301884,Lower-Mid,50-60,2,Potential
5289,1975,2n Cycle,Single,41658.0,1,1,2012-11-09,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,3,11,0,50,72,4,2,0,4718,5.573972022043239,Lower-Mid,40-50,2,Potential
2587,1972,PhD,Married,29791.0,1,0,2014-05-15,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,53,20,5,1,0,4166,1.7534805568891023,Low,50-60,2,Potential
4405,1956,Master,Married,63915.0,0,2,2013-07-30,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,3,11,0,69,789,21,2,0,4455,64.68737373737375,Mid,60+,3,Lost
8663,1974,Graduation,Divorced,39996.0,1,1,2014-05-22,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,51,15,3,2,0,4159,1.3173238759317143,Lower-Mid,50-60,0,Champions
2589,1972,Graduation,Divorced,26759.0,1,0,2014-02-07,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,3,11,0,53,59,6,1,0,4263,5.055066854327938,Low,50-60,0,Champions
3421,1968,Master,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,57,908,21,1,0,4555,72.80944017563118,Mid,50-60,1,At Risk
10490,1969,PhD,Married,51039.0,1,1,2012-12-10,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,3,11,0,56,417,12,2,0,4687,32.49610625133347,Mid,50-60,2,Potential
4094,1961,Graduation,Married,60544.0,1,1,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,64,289,11,2,0,4794,22.018617021276597,Mid,60+,0,Champions
9958,1972,Graduation,Married,65685.0,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,53,769,20,1,0,4213,66.66917873249466,Mid,50-60,1,At Risk
2534,1953,Graduation,Married,37716.0,0,1,2014-04-21,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,3,11,0,72,188,8,1,0,4190,16.388305489260144,Lower-Mid,60+,2,Potential
4188,1957,Graduation,Single,36864.0,0,1,2012-08-13,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,3,11,1,68,354,11,1,0,4806,26.90355805243446,Lower-Mid,60+,0,Champions
6613,1970,Master,Married,44511.0,1,0,2012-10-12,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,3,11,0,55,727,20,1,0,4746,55.94958912768647,Lower-Mid,50-60,3,Lost
10827,1967,PhD,Married,36947.0,1,1,2012-08-07,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,3,11,0,58,146,7,2,0,4812,11.081982543640898,Lower-Mid,50-60,0,Champions
5491,1951,Master,Married,47352.0,0,1,2013-04-11,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0,74,319,12,1,0,4565,25.523493975903616,Lower-Mid,60+,0,Champions
8402,1953,Master,Married,67087.0,0,1,2013-12-17,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,3,11,0,72,794,20,1,0,4315,67.20938586326767,Mid,60+,3,Lost
8783,1950,Graduation,Married,57045.0,0,1,2012-09-08,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,3,11,0,75,454,15,1,0,4780,34.691108786610876,Mid,60+,2,Potential
10010,1953,PhD,Divorced,36957.0,1,1,2012-09-06,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,3,11,1,72,152,7,2,0,4782,11.60978670012547,Lower-Mid,60+,2,Potential
618,1977,PhD,Married,69389.0,0,1,2012-09-28,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,3,11,0,48,797,21,1,0,4760,61.156355042016806,Mid,40-50,3,Lost
9121,1972,Graduation,Married,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,53,1690,14,1,3,4526,136.3836721166593,Upper-Mid,50-60,3,Lost
361,1969,Master,Married,43142.0,1,1,2014-02-18,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,56,20,3,2,0,4252,1.7180150517403574,Lower-Mid,50-60,0,Champions
4310,1944,Graduation,Married,80589.0,0,0,2014-01-22,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,3,11,1,81,1428,20,0,1,4279,121.89226454779154,Upper-Mid,60+,3,Lost
2678,1990,Graduation,Single,34412.0,1,0,2013-02-13,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,3,11,0,35,209,8,1,0,4622,16.51606447425357,Lower-Mid,30-40,0,Champions
6376,1979,Graduation,Single,57537.0,1,0,2013-06-10,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,3,11,0,46,545,15,1,0,4505,44.18673695893452,Mid,40-50,1,At Risk
524,1966,Basic,Married,22634.0,0,0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,59,96,5,0,0,4650,7.540645161290322,Low,50-60,2,Potential
10341,1948,Graduation,Married,51315.0,0,0,2014-02-23,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,3,11,0,77,222,9,0,0,4247,19.092418177537088,Mid,60+,2,Potential
5654,1972,Graduation,Married,36026.0,2,1,2014-03-16,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,3,11,0,53,61,5,3,0,4226,5.272184098438239,Lower-Mid,50-60,2,Potential
4098,1973,Graduation,Married,24639.0,1,1,2014-01-28,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,3,11,0,52,44,6,2,0,4273,3.7610578048209686,Low,50-60,2,Potential
5824,1972,PhD,Married,34578.0,2,1,2014-04-11,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,53,8,3,3,0,4200,0.6957142857142857,Lower-Mid,50-60,2,Potential
7000,1972,2n Cycle,Single,65704.0,0,0,2013-10-13,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,3,11,0,53,817,22,0,0,4380,68.12996575342466,Mid,50-60,3,Lost
2561,1966,Graduation,Single,63810.0,0,1,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,59,1371,19,1,1,4716,106.18272900763358,Mid,50-60,3,Lost
5229,1969,PhD,Married,54132.0,0,1,2014-02-16,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,56,42,4,1,0,4254,3.6061354019746124,Mid,50-60,0,Champions
4086,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,66,60,4,0,0,4669,4.693724566288284,Low,60+,0,Champions
2428,1970,Graduation,Married,28164.0,1,0,2013-05-04,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,55,78,6,1,0,4542,6.272457067371202,Low,50-60,2,Potential
8254,1974,PhD,Married,34596.0,1,0,2013-04-13,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,51,23,3,1,0,4563,1.8410585141354374,Lower-Mid,50-60,2,Potential
2836,1972,PhD,Married,43269.0,1,0,2013-09-16,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,53,19,3,1,0,4407,1.574710687542546,Lower-Mid,50-60,0,Champions
8418,1958,2n Cycle,Single,38741.0,1,1,2014-03-30,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,3,11,0,67,61,5,2,0,4212,5.289707977207978,Lower-Mid,60+,0,Champions
1362,1972,Graduation,Single,31907.0,0,0,2013-03-04,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,3,11,0,53,449,13,0,0,4603,35.628340212904625,Lower-Mid,50-60,0,Champions
7152,1983,Master,Married,27100.0,1,0,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,42,37,4,1,0,4571,2.9565193611901113,Low,40-50,0,Champions
10033,1973,2n Cycle,Divorced,31163.0,1,0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,52,38,4,1,0,4257,3.260394644115574,Lower-Mid,50-60,0,Champions
9349,1985,Graduation,Married,92533.0,0,0,2013-12-19,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,3,11,0,40,1131,22,0,2,4313,95.77967771852538,Upper-Mid,30-40,1,At Risk
274,1973,Graduation,Single,34853.0,1,1,2013-12-23,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,52,34,5,2,0,4309,2.8819911812485492,Lower-Mid,50-60,0,Champions
3388,1967,Graduation,Divorced,70844.0,1,1,2013-10-30,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,3,11,0,58,294,12,2,0,4363,24.612308044923218,Mid,50-60,2,Potential
922,1979,2n Cycle,Married,31086.0,1,1,2013-05-04,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,3,11,0,46,48,4,2,1,4542,3.85997357992074,Lower-Mid,40-50,0,Champions
8588,1961,Graduation,Married,60544.0,1,1,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,64,289,11,2,0,4794,22.018617021276597,Mid,60+,0,Champions
2518,1986,2n Cycle,Married,20491.0,0,0,2013-01-25,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,3,11,0,39,30,3,0,0,4641,2.361021331609567,Low,30-40,2,Potential
574,1964,Graduation,Married,42523.0,0,0,2014-04-23,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,3,11,0,61,125,6,0,0,4188,10.901683381088825,Lower-Mid,60+,0,Champions
3220,1983,Graduation,Married,39922.0,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,42,156,7,1,0,4621,12.330447954988099,Lower-Mid,40-50,2,Potential
5967,1952,Graduation,Married,33402.0,1,1,2013-07-18,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,73,70,6,2,0,4467,5.7236400268636665,Lower-Mid,60+,0,Champions
1183,1949,Master,Married,36408.0,1,1,2013-09-21,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,76,22,3,2,0,4402,1.8254202635165833,Lower-Mid,60+,2,Potential
6856,1979,Graduation,Married,21645.0,1,0,2012-09-03,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,3,11,1,46,65,6,1,0,4785,4.9615987460815045,Low,40-50,0,Champions
4530,1948,Master,Widowed,78427.0,0,0,2012-10-24,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,3,11,1,77,1930,20,0,1,4734,148.90842839036756,Upper-Mid,60+,3,Lost
1553,1946,Graduation,Married,82657.0,0,0,2013-09-27,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,3,11,0,79,2283,22,0,2,4396,189.68738626023656,Upper-Mid,60+,1,At Risk
4682,1958,Graduation,Married,51876.0,0,0,2013-10-15,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,3,11,0,67,310,12,0,0,4378,25.862836911831888,Mid,60+,0,Champions
8204,1971,2n Cycle,Married,78041.0,0,0,2012-12-16,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,3,11,0,54,1319,17,0,0,4681,102.91919461653492,Upper-Mid,50-60,1,At Risk
5221,1957,Graduation,Married,52852.0,0,1,2012-12-01,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,3,11,0,68,879,22,1,1,4696,68.36770655877343,Mid,60+,1,At Risk
1232,1982,PhD,Married,70038.0,0,0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,43,1244,16,0,0,4368,104.02266483516483,Mid,40-50,1,At Risk
1927,1973,2n Cycle,Married,69401.0,0,1,2014-03-23,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,3,11,0,52,690,13,1,0,4219,59.735126807300304,Mid,50-60,2,Potential
5788,1972,Graduation,Married,46053.0,1,0,2013-02-17,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,3,11,0,53,209,9,1,0,4618,16.530370290168904,Lower-Mid,50-60,2,Potential
6652,1965,Graduation,Married,77343.0,0,0,2014-06-09,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,3,11,0,60,1134,16,0,0,4141,100.02257908717702,Upper-Mid,50-60,3,Lost
6246,1953,Graduation,Single,73892.0,0,0,2013-11-13,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,3,11,1,72,1507,22,0,0,4349,126.56512991492298,Mid,60+,3,Lost
5975,1967,PhD,Single,40304.0,1,0,2013-09-30,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,3,11,0,58,57,5,1,0,4393,4.739187343501024,Lower-Mid,50-60,0,Champions
6875,1965,PhD,Married,32727.0,0,0,2012-08-28,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,3,11,0,60,529,15,0,0,4791,40.32921102066374,Lower-Mid,50-60,2,Potential
4399,1969,Graduation,Married,68695.0,0,0,2014-06-25,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,56,1091,15,0,0,4125,96.60309090909091,Mid,50-60,3,Lost
4042,1971,Graduation,Divorced,43300.0,0,1,2012-10-13,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,3,11,1,54,180,8,1,0,4745,13.855637513171759,Lower-Mid,50-60,0,Champions
2157,1972,Graduation,Married,26290.0,1,1,2013-01-12,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,3,11,0,53,77,6,2,0,4654,6.043027503223033,Low,50-60,0,Champions
10133,1970,Graduation,Single,93790.0,0,0,2014-02-12,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,3,11,1,55,2349,25,0,3,4258,201.4965359323626,Upper-Mid,50-60,3,Lost
2525,1974,PhD,Married,38410.0,0,0,2012-09-14,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,3,11,1,51,534,16,0,0,4774,40.85536237955593,Lower-Mid,50-60,1,At Risk
8233,1950,Master,Widowed,64866.0,0,1,2014-01-26,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,3,11,0,75,556,17,1,1,4275,47.50385964912281,Mid,60+,3,Lost
9483,1959,Graduation,Married,57957.0,0,1,2013-08-19,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,3,11,0,66,637,18,1,0,4435,52.46093573844419,Mid,60+,3,Lost
